,Vehicle Name,Vehicle Description,Electric,Model Name,Average Rating,Brand Name,Vehicle Image,Category Name,Vehicle Price,Variant Name,Fuel Type,Power,End Point
1344,Bharat Benz 1415RE,"The Bharat Benz 1415RE Truck is a robust light-to-medium-duty vehicle ideal for city logistics and inter-city transport. Designed to cater to the growing needs of transport operators, this truck balances performance, efficiency, and durability. Its excellent maneuverability and fuel efficiency make it suitable for urban deliveries and long-haul applications. The 1415RE offers a well-designed cabin with comfort-focused features, ensuring a smooth driving experience for operators. With low maintenance costs and reliable build quality, it provides maximum productivity and profitability for businesses, making it a trusted choice for those looking to expand their transport operations.",No,1415RE,4.2,Bharat Benz,https://images.91trucks.com/trucks/models/46/919/bharat-benz-1415re-1026945457.jpg,Truck,₹21.66 Lakh,4800/CBC,CNG,147 HP,https://www.91trucks.com/trucks/bharat-benz/1415re/4800-cbc
1345,Bharat Benz 1415RE,"The Bharat Benz 1415RE Truck is a robust light-to-medium-duty vehicle ideal for city logistics and inter-city transport. Designed to cater to the growing needs of transport operators, this truck balances performance, efficiency, and durability. Its excellent maneuverability and fuel efficiency make it suitable for urban deliveries and long-haul applications. The 1415RE offers a well-designed cabin with comfort-focused features, ensuring a smooth driving experience for operators. With low maintenance costs and reliable build quality, it provides maximum productivity and profitability for businesses, making it a trusted choice for those looking to expand their transport operations.",No,1415RE,4.2,Bharat Benz,https://images.91trucks.com/trucks/models/46/919/bharat-benz-1415re-1026945457.jpg,Truck,₹21.53 Lakh,3360/CBC,CNG,147 HP,https://www.91trucks.com/trucks/bharat-benz/1415re/3360-cbc
1346,Bharat Benz 1415RE,"The Bharat Benz 1415RE Truck is a robust light-to-medium-duty vehicle ideal for city logistics and inter-city transport. Designed to cater to the growing needs of transport operators, this truck balances performance, efficiency, and durability. Its excellent maneuverability and fuel efficiency make it suitable for urban deliveries and long-haul applications. The 1415RE offers a well-designed cabin with comfort-focused features, ensuring a smooth driving experience for operators. With low maintenance costs and reliable build quality, it provides maximum productivity and profitability for businesses, making it a trusted choice for those looking to expand their transport operations.",No,1415RE,4.2,Bharat Benz,https://images.91trucks.com/trucks/models/46/919/bharat-benz-1415re-1026945457.jpg,Truck,₹21.49 Lakh,4250/CBC,CNG,147 HP,https://www.91trucks.com/trucks/bharat-benz/1415re/4250-cbc
1347,Bharat Benz 1415RE,"The Bharat Benz 1415RE Truck is a robust light-to-medium-duty vehicle ideal for city logistics and inter-city transport. Designed to cater to the growing needs of transport operators, this truck balances performance, efficiency, and durability. Its excellent maneuverability and fuel efficiency make it suitable for urban deliveries and long-haul applications. The 1415RE offers a well-designed cabin with comfort-focused features, ensuring a smooth driving experience for operators. With low maintenance costs and reliable build quality, it provides maximum productivity and profitability for businesses, making it a trusted choice for those looking to expand their transport operations.",No,1415RE,4.2,Bharat Benz,https://images.91trucks.com/trucks/models/46/919/bharat-benz-1415re-1026945457.jpg,Truck,₹21.31 Lakh,3760/CBC,CNG,147 HP,https://www.91trucks.com/trucks/bharat-benz/1415re/3760-cbc
1348,Bharat Benz 4028T,"The BharatBenz 4028T is a medium-duty commercial truck designed for various applications, including long-haul transportation, construction, and general cargo hauling. It offers a balance of power, fuel efficiency, and reliability, making it a popular choice among fleet operators.",No,4028T,4.2,Bharat Benz,https://images.91trucks.com/trucks/models/46/937/bharat-benz-4028t-107618347.jpg,Truck,₹29.12 Lakh,3600/CBC,Not Available,281 HP,https://www.91trucks.com/trucks/bharat-benz/4028t/3600-cbc
1349,Bharat Benz 4228R Tanker,"The Bharat Benz 4228R Tanker Truck is a specialized vehicle designed for the safe and efficient transportation of liquids and fuels. Built with precision engineering, it ensures high payload capacity and excellent fuel efficiency. This truck is highly reliable for industries like petroleum, chemical transport, and water logistics. The advanced braking system and stability controls ensure safe handling of sensitive cargo. The 4228R Tanker also features a driver-friendly cabin, offering comfort during long-distance transport. Its robust design, low operating costs, and safety-focused features make it an ideal solution for bulk liquid transport.",No,4228R Tanker,5.0,Bharat Benz,https://images.91trucks.com/trucks/models/46/938/bharat-benz-4228r-tanker-1625926159.jpg,Truck,₹40.10 Lakh,6775/CAB/30(ft),Diesel,281 HP,https://www.91trucks.com/trucks/bharat-benz/4228r-tanker/6775-cab-30ft
1350,Bharat Benz 2828C Transit Mixer,"The Bharat Benz 2828C Transit Mixer Truck is tailored for construction and infrastructure industries, designed to transport and mix concrete efficiently. Its sturdy build and powerful engine ensure consistent performance, even on rugged terrains. With an optimized drum design for effective mixing, it reduces material wastage and improves worksite productivity. The truck's cabin is equipped with ergonomic features for operator comfort during long shifts. Known for its low maintenance and high durability, the 2828C Transit Mixer offers a reliable and cost-effective solution for large-scale construction projects.",No,2828C Transit Mixer,4.6,Bharat Benz,https://images.91trucks.com/trucks/models/46/939/bharat-benz-2828c-transit-mixer-1610646027.jpg,Truck,₹48.77 Lakh,4275/CBC/RMC,Diesel,281 HP,https://www.91trucks.com/trucks/bharat-benz/2828c-transit-mixer/4275-cbc-rmc
1351,Bharat Benz 2623 R,"The BharatBenz 2623R is a heavy-duty truck designed for long-haul transportation, offering a perfect blend of power, comfort, and reliability. With its robust engine, advanced features, and spacious cabin, this truck is ideal for fleet owners and drivers who prioritize performance, safety, and comfort.",No,2623 R,5.0,Bharat Benz,https://images.91trucks.com/trucks/models/46/940/bharat-benz-2623-r-1962614959.jpg,Truck,₹35.87 Lakh,6100/CBC/31.64 ft,Diesel,241 HP,https://www.91trucks.com/trucks/bharat-benz/2623-r/6100-cbc-31-64-ft
1352,Bharat Benz 2623 R,"The BharatBenz 2623R is a heavy-duty truck designed for long-haul transportation, offering a perfect blend of power, comfort, and reliability. With its robust engine, advanced features, and spacious cabin, this truck is ideal for fleet owners and drivers who prioritize performance, safety, and comfort.",No,2623 R,5.0,Bharat Benz,https://images.91trucks.com/trucks/models/46/940/bharat-benz-2623-r-1962614959.jpg,Truck,₹35.87 Lakh,5275/CBC/24 ft,Diesel,241 HP,https://www.91trucks.com/trucks/bharat-benz/2623-r/5275-cbc-24-ft
1353,Bharat Benz 3828R,"The BharatBenz 3828R is a heavy-duty truck designed to handle rigorous transportation tasks with reliability and efficiency. It is part of BharatBenz’s commercial vehicle lineup, known for combining robust engineering with advanced technology. The 3828R caters to industries requiring high payload capacities and dependable performance for long hauls and challenging road conditions.",No,3828R,0.0,Bharat Benz,https://images.91trucks.com/trucks/models/46/941/bharat-benz-3828r-2070548294.jpg,Truck,₹44.25 Lakh,5900/CBC/ 26 ft,Diesel,281 HP,https://www.91trucks.com/trucks/bharat-benz/3828r/5900-cbc-26-ft
1354,Bharat Benz 1117R,"The BharatBenz 1117R is a versatile medium-duty truck designed for efficient transportation in various industries. Renowned for its durability and operational efficiency, the 1117R combines advanced technology with practical features, making it suitable for both urban and long-distance hauling. It is particularly valued for its balance of power, payload capacity, and cost-effectiveness.",No,1117R,0.0,Bharat Benz,https://images.91trucks.com/trucks/models/46/943/bharat-benz-1117r-53410399.jpg,Truck,₹21.46 Lakh,base,Diesel,170 HP,https://www.91trucks.com/trucks/bharat-benz/1117r/base
1355,Bharat Benz 3123R,"The BharatBenz 3123R is a heavy-duty truck designed for long-haul transportation, offering a perfect blend of power, comfort, and reliability. With its robust engine, advanced features, and spacious cabin, this truck is ideal for fleet owners and drivers who prioritize performance, safety, and comfort.",No,3123R,0.0,Bharat Benz,https://images.91trucks.com/trucks/models/46/946/bharat-benz-3123r-247630338.jpg,Truck,₹40.97 Lakh,base,Diesel,240 HP,https://www.91trucks.com/trucks/bharat-benz/3123r/base
1356,Bharat Benz 1926C,"The BharatBenz 1926C is a medium-duty tipper truck built for construction and mining tasks. Designed for versatility and durability, it offers excellent load-carrying performance in rugged terrains and challenging environments. This truck is ideal for transporting materials such as sand, stone, and debris, making it essential for infrastructure projects. It delivers optimal fuel efficiency and low maintenance costs, ensuring higher profitability. The ergonomic cabin provides enhanced comfort and safety for drivers, even during long hours of operation. The BharatBenz 1926C combines reliability, power, and efficiency to meet the demanding needs of construction businesses.",No,1926C,0.0,Bharat Benz,https://images.91trucks.com/trucks/models/46/951/bharat-benz-1926c-1305063997.jpg,Truck,₹35.00 Lakh,base,Not Available,Not Available,https://www.91trucks.com/trucks/bharat-benz/1926c/base
1357,Bharat Benz 5532T 4X2,"The BharatBenz 5532T 4X2 is a versatile tractor-trailer truck designed for heavy and bulk haulage applications. Its powerful engine and efficient drivetrain ensure excellent performance over long distances while maintaining fuel economy. This truck is ideal for industries requiring consistent and reliable transportation of goods. It offers advanced safety features and a driver-centric cabin that enhances comfort and ease of operation. The 5532T 4X2 is known for its low maintenance costs and robust build, providing businesses with a dependable and cost-effective solution for managing their logistics and transport needs.",No,5532T 4X2,5.0,Bharat Benz,https://images.91trucks.com/trucks/models/46/955/bharat-benz-5532t-4x2-974007670.jpg,Truck,₹39.86 Lakh,base,Not Available,Not Available,https://www.91trucks.com/trucks/bharat-benz/5532t-4x2/base
1358,Force Kargo King,"The Force Kargo King truck is a dependable and versatile light commercial vehicle, designed for city deliveries and last-mile transportation. With its compact size and superior maneuverability, it easily navigates through congested urban roads. The Kargo King offers excellent payload capacity, making it suitable for a variety of goods transport. It is well-regarded for its fuel efficiency, low maintenance costs, and affordability. Designed to meet the needs of small businesses and traders, this truck delivers reliable performance while ensuring cost-effective operations for urban logistics.",No,Kargo King,4.6,Force,https://images.91trucks.com/trucks/models/48/1023/force-kargo-king-2080129551.jpg,Truck,₹6.49 Lakh,Base,Diesel,Not Available,https://www.91trucks.com/trucks/force/kargo-king/base
1359,Force Shaktiman 400,"The Force Shaktiman 400 truck is a reliable and efficient vehicle, designed for medium-duty logistics operations. It provides excellent load-carrying capacity and durability, making it suitable for transporting goods over short and medium distances. With its sturdy chassis and powerful engine, the Shaktiman 400 ensures reliable performance even on challenging terrains. It features an ergonomic cabin design for driver comfort and safety. This truck is a popular choice for small and medium businesses looking for an affordable, low-maintenance vehicle to streamline their operations.",No,Shaktiman 400,3.7,Force,https://images.91trucks.com/trucks/models/48/1022/force-shaktiman-400-945623772.jpg,Truck,₹7.50 Lakh,Base,Diesel,Not Available,https://www.91trucks.com/trucks/force/shaktiman-400/base
1360,Force Trax Delivery Van,Not Available,No,Trax Delivery Van,0.0,Force,https://images.91trucks.com/trucks/models/48/3413/force-trax-delivery-van-920347133.png,Truck,₹11.88 Lakh,3050/5-Seater DCPU,Diesel,95 HP,https://www.91trucks.com/trucks/force/trax-delivery-van/30505-seater-dcpu
1361,Force Trax Delivery Van,Not Available,No,Trax Delivery Van,0.0,Force,https://images.91trucks.com/trucks/models/48/3413/force-trax-delivery-van-920347133.png,Truck,₹11.73 Lakh,3050/2-Seater DV,Diesel,95 HP,https://www.91trucks.com/trucks/force/trax-delivery-van/30502-seater-dv
1362,Force Shaktiman 200,"The Force Shaktiman 200 truck is a compact and versatile light commercial vehicle, ideal for urban and rural deliveries. It is designed for small businesses that need a reliable and cost-effective solution for transportation. With its durable build and fuel-efficient engine, the Shaktiman 200 ensures excellent performance and low operating costs. The truck’s compact size allows it to navigate congested areas easily while offering sufficient payload capacity. Known for its affordability and minimal maintenance, it is well-suited for businesses handling short-haul goods transport.",No,Shaktiman 200,4.2,Force,https://images.91trucks.com/trucks/models/48/1021/force-shaktiman-200-2020514017.jpg,Truck,₹7.00 Lakh,Base,Diesel,Not Available,https://www.91trucks.com/trucks/force/shaktiman-200/base
1363,Volvo FM 380 4X2 Tractor,"The Volvo FM 380 4x2 is a versatile and efficient heavy-duty truck designed to handle a variety of transportation needs, including logistics, distribution, and long-haul operations. Powered by a BS6-compliant 9.6-liter, 6-cylinder diesel engine, it produces 380 HP and 1,800 Nm of torque, ensuring reliable performance across diverse driving conditions. Equipped with a 4x2 axle configuration, the FM 380 strikes a balance between performance and fuel efficiency, making it ideal for businesses requiring a cost-effective and robust transport solution. The truck is also fitted with Volvo's I-Shift automated transmission, which ensures smooth gear changes, improved fuel efficiency, and reduced driver fatigue. The FM 380's cabin offers a comfortable and ergonomic workspace for drivers, with features like air conditioning, cruise control, and ample storage. Combined with advanced safety features, a durable chassis, and low operating costs, the Volvo FM 380 4x2 is a reliable choice for fleet operators looking for operational efficiency and performance.",No,FM 380 4X2 Tractor,4.6,Volvo,https://images.91trucks.com/trucks/models/66/1293/volvo-fm-380-4x2-366560884.jpg,Truck,₹82.00 Lakh,Base,Diesel,380 HP,https://www.91trucks.com/trucks/volvo/fm-380-4x2/base
1364,Volvo FM 420 8x4 23cu.m,"The Volvo FM 420 8x4 23 Cu.M Tipper is a heavy-duty truck designed for high-performance operations in mining, construction, and material transport. It is powered by a BS6-compliant 12.8-liter, 6-cylinder diesel engine that generates 420 HP and 2,100 Nm of torque, ensuring optimal power and efficiency for demanding tasks.

Featuring a robust 8x4 axle configuration and a spacious 23 cubic meter tipping body, this tipper is built to handle large volumes of material with ease. The Volvo I-Shift automated gearbox enhances fuel efficiency and drivability, reducing operator fatigue. Advanced safety features, including the Volvo Engine Brake (VEB+), durable chassis, and superior suspension, ensure reliability in tough working conditions.",No,FM 420 8x4 23cu.m,4.2,Volvo,https://images.91trucks.com/trucks/models/66/1298/volvo-fm-420-8x4-23cu-m-1908311649.jpg,Truck,₹70.00 Lakh,Base,Diesel,420 HP,https://www.91trucks.com/trucks/volvo/fm-420-8x4-23cu-m/base
1365,Volvo FM 420 4X2T,"The Volvo FM 420 4x2 is a high-performance truck designed for versatile operations in various commercial sectors, including logistics, transportation, and long-haul services. Powered by a BS6-compliant 12.8-liter, 6-cylinder diesel engine, it produces 420 HP and 2,100 Nm of torque, delivering reliable power and efficiency across long distances. The ergonomic cabin is designed for driver comfort and includes modern features such as air conditioning, cruise control, and superior visibility, providing a comfortable and safe driving experience. The Volvo FM 420 4x2 is built to offer operational efficiency, durability, and a low total cost of ownership, making it an ideal choice for fleet operators looking for reliable performance.",No,FM 420 4X2T,0.0,Volvo,https://images.91trucks.com/trucks/models/66/1299/volvo-fm-420-4x2-715698650.jpg,Truck,₹70.00 Lakh,Base,Not Available,420 HP,https://www.91trucks.com/trucks/volvo/fm-420-4x2-t/base
1366,Volvo FH 520 Puller,"he Volvo FH 520 Puller is a high-performance heavy-duty truck engineered for demanding long-haul and over-dimensional cargo transportation. Powered by a BS6-compliant 12.8-liter, 6-cylinder engine, it delivers an impressive 520 HP and 2,500 Nm of torque, ensuring exceptional pulling power and efficiency even under extreme loads.

Built for reliability, the FH 520 features a strong 6x4 axle configuration, advanced I-Shift automated gearbox, and robust suspension, making it ideal for challenging terrains. With its superior payload capacity, advanced braking systems, and focus on operational efficiency, the Volvo FH 520 Puller is a trusted partner for businesses handling large-scale and over-dimensional cargo, ensuring unmatched performance and productivity.",No,FH 520 Puller,0.0,Volvo,https://images.91trucks.com/trucks/models/66/1301/volvo-fh-520-puller-649228139.jpg,Truck,₹90.00 Lakh,3885/CAB,Diesel,520 HP,https://www.91trucks.com/trucks/volvo/fh-520-puller/3885-cab
1367,Volvo FM 370,"The Volvo FM is a flexible heavy-duty truck for active drivers, and it’s ready to take on any assignment with ease. The Camera Monitor System clears the direct view and opens up your visual field in both good and challenging conditions. Night vision improves your view in the dark. With the passenger corner camera, you uncover the hidden area close to the truck on the passenger side to improve safety. I-Shift offers a range of transmissions that makes your driving easy and efficient. It can be used for everything from long-haul and construction transport to city deliveries. A line of option packages lets you tailor it to your needs with one-pedal driving functions and more.",No,FM 370,0.0,Volvo,https://images.91trucks.com/trucks/models/66/1302/volvo-fm-370-1495085133.jpg,Truck,₹84.00 Lakh,4085/14 CuM/Front End Tipper,Diesel,370 HP,https://www.91trucks.com/trucks/volvo/fm-370/4085-14-cum-front-end-tipper
1368,Volvo FM 370,"The Volvo FM is a flexible heavy-duty truck for active drivers, and it’s ready to take on any assignment with ease. The Camera Monitor System clears the direct view and opens up your visual field in both good and challenging conditions. Night vision improves your view in the dark. With the passenger corner camera, you uncover the hidden area close to the truck on the passenger side to improve safety. I-Shift offers a range of transmissions that makes your driving easy and efficient. It can be used for everything from long-haul and construction transport to city deliveries. A line of option packages lets you tailor it to your needs with one-pedal driving functions and more.",No,FM 370,0.0,Volvo,https://images.91trucks.com/trucks/models/66/1302/volvo-fm-370-1495085133.jpg,Truck,₹80.00 Lakh,4085/14 CuM/Rock Body,Diesel,370 HP,https://www.91trucks.com/trucks/volvo/fm-370/4085-14-cum-rock-body
1369,Volvo FM 370,"The Volvo FM is a flexible heavy-duty truck for active drivers, and it’s ready to take on any assignment with ease. The Camera Monitor System clears the direct view and opens up your visual field in both good and challenging conditions. Night vision improves your view in the dark. With the passenger corner camera, you uncover the hidden area close to the truck on the passenger side to improve safety. I-Shift offers a range of transmissions that makes your driving easy and efficient. It can be used for everything from long-haul and construction transport to city deliveries. A line of option packages lets you tailor it to your needs with one-pedal driving functions and more.",No,FM 370,0.0,Volvo,https://images.91trucks.com/trucks/models/66/1302/volvo-fm-370-1495085133.jpg,Truck,₹80.00 Lakh,4085/CAB,Diesel,370 HP,https://www.91trucks.com/trucks/volvo/fm-370/4085-cab
1370,Volvo FM 400,"The Volvo FM 400 is a versatile and feature-rich truck designed to handle a range of heavy-duty transportation needs. Powered by a robust 12,800 cc diesel engine with a fuel tank capacity of 270 liters, it ensures exceptional performance and extended driving ranges. The 14-speed manual transmission and 8x4 axle configuration offer superior control and stability, making it suitable for demanding applications. With a payload capacity of 14,600 kg, the FM 400 is built to carry substantial loads efficiently. It is equipped with air brakes for enhanced safety and a suspension system featuring leaf springs in the front and multi-leaf springs in the rear for a smooth ride.",No,FM 400,0.0,Volvo,https://images.91trucks.com/trucks/models/66/1303/volvo-fm-400-1519104759.jpg,Truck,₹82.00 Lakh,5670/CAB,Diesel,400 HP,https://www.91trucks.com/trucks/volvo/fm-400/5670-cab
1371,Volvo FM 400,"The Volvo FM 400 is a versatile and feature-rich truck designed to handle a range of heavy-duty transportation needs. Powered by a robust 12,800 cc diesel engine with a fuel tank capacity of 270 liters, it ensures exceptional performance and extended driving ranges. The 14-speed manual transmission and 8x4 axle configuration offer superior control and stability, making it suitable for demanding applications. With a payload capacity of 14,600 kg, the FM 400 is built to carry substantial loads efficiently. It is equipped with air brakes for enhanced safety and a suspension system featuring leaf springs in the front and multi-leaf springs in the rear for a smooth ride.",No,FM 400,0.0,Volvo,https://images.91trucks.com/trucks/models/66/1303/volvo-fm-400-1519104759.jpg,Truck,₹82.00 Lakh,5670/18.7 CuM/Rock Body,Diesel,400 HP,https://www.91trucks.com/trucks/volvo/fm-400/5670-187-cum-rock-body
1372,Volvo FM 400,"The Volvo FM 400 is a versatile and feature-rich truck designed to handle a range of heavy-duty transportation needs. Powered by a robust 12,800 cc diesel engine with a fuel tank capacity of 270 liters, it ensures exceptional performance and extended driving ranges. The 14-speed manual transmission and 8x4 axle configuration offer superior control and stability, making it suitable for demanding applications. With a payload capacity of 14,600 kg, the FM 400 is built to carry substantial loads efficiently. It is equipped with air brakes for enhanced safety and a suspension system featuring leaf springs in the front and multi-leaf springs in the rear for a smooth ride.",No,FM 400,0.0,Volvo,https://images.91trucks.com/trucks/models/66/1303/volvo-fm-400-1519104759.jpg,Truck,₹82.00 Lakh,5670/18.7 CuM/Front End Tipper,Diesel,400 HP,https://www.91trucks.com/trucks/volvo/fm-400/5670-187-cum-front-end-tipper
1373,Volvo FM 400,"The Volvo FM 400 is a versatile and feature-rich truck designed to handle a range of heavy-duty transportation needs. Powered by a robust 12,800 cc diesel engine with a fuel tank capacity of 270 liters, it ensures exceptional performance and extended driving ranges. The 14-speed manual transmission and 8x4 axle configuration offer superior control and stability, making it suitable for demanding applications. With a payload capacity of 14,600 kg, the FM 400 is built to carry substantial loads efficiently. It is equipped with air brakes for enhanced safety and a suspension system featuring leaf springs in the front and multi-leaf springs in the rear for a smooth ride.",No,FM 400,0.0,Volvo,https://images.91trucks.com/trucks/models/66/1303/volvo-fm-400-1519104759.jpg,Truck,₹82.00 Lakh,6970/CAB,Diesel,400 HP,https://www.91trucks.com/trucks/volvo/fm-400/6970-cab
1374,Volvo FM 400,"The Volvo FM 400 is a versatile and feature-rich truck designed to handle a range of heavy-duty transportation needs. Powered by a robust 12,800 cc diesel engine with a fuel tank capacity of 270 liters, it ensures exceptional performance and extended driving ranges. The 14-speed manual transmission and 8x4 axle configuration offer superior control and stability, making it suitable for demanding applications. With a payload capacity of 14,600 kg, the FM 400 is built to carry substantial loads efficiently. It is equipped with air brakes for enhanced safety and a suspension system featuring leaf springs in the front and multi-leaf springs in the rear for a smooth ride.",No,FM 400,0.0,Volvo,https://images.91trucks.com/trucks/models/66/1303/volvo-fm-400-1519104759.jpg,Truck,₹70.00 Lakh,6970/32 CuM/Box Body,Diesel,400 HP,https://www.91trucks.com/trucks/volvo/fm-400/6970-32-cum-box-body
1375,Volvo FM 400,"The Volvo FM 400 is a versatile and feature-rich truck designed to handle a range of heavy-duty transportation needs. Powered by a robust 12,800 cc diesel engine with a fuel tank capacity of 270 liters, it ensures exceptional performance and extended driving ranges. The 14-speed manual transmission and 8x4 axle configuration offer superior control and stability, making it suitable for demanding applications. With a payload capacity of 14,600 kg, the FM 400 is built to carry substantial loads efficiently. It is equipped with air brakes for enhanced safety and a suspension system featuring leaf springs in the front and multi-leaf springs in the rear for a smooth ride.",No,FM 400,0.0,Volvo,https://images.91trucks.com/trucks/models/66/1303/volvo-fm-400-1519104759.jpg,Truck,₹70.00 Lakh,6970/32 CuM/Front End Tipper,Diesel,400 HP,https://www.91trucks.com/trucks/volvo/fm-400/6970-32-cum-front-end-tipper
1376,Volvo FM 400,"The Volvo FM 400 is a versatile and feature-rich truck designed to handle a range of heavy-duty transportation needs. Powered by a robust 12,800 cc diesel engine with a fuel tank capacity of 270 liters, it ensures exceptional performance and extended driving ranges. The 14-speed manual transmission and 8x4 axle configuration offer superior control and stability, making it suitable for demanding applications. With a payload capacity of 14,600 kg, the FM 400 is built to carry substantial loads efficiently. It is equipped with air brakes for enhanced safety and a suspension system featuring leaf springs in the front and multi-leaf springs in the rear for a smooth ride.",No,FM 400,0.0,Volvo,https://images.91trucks.com/trucks/models/66/1303/volvo-fm-400-1519104759.jpg,Truck,₹70.00 Lakh,6970/29 CuM/ Box Body,Diesel,400 HP,https://www.91trucks.com/trucks/volvo/fm-400/6970-29-cum--box-body
1377,Volvo FM 400 HD,"The Volvo FM is a flexible heavy-duty truck for active drivers, and it’s ready to take on any assignment with ease. Tailor yours for anything from regional transport assignments to specialized missions around urban areas requiring rigid trucks. Choose between electric, gas and diesel. The Volvo FM offers comfort and space in the same league as its bigger siblings. The direct vision and supporting solutions cater for a high level of safety in urban areas. Take a closer look at the truck’s superior working environment in the gallery below.",No,FM 400 HD,0.0,Volvo,https://images.91trucks.com/trucks/models/66/1304/volvo-fm-400-hd-890645636.jpg,Truck,₹76.51 Lakh,3885/CAB,Diesel,400 HP,https://www.91trucks.com/trucks/volvo/fm-400-hd/3885-cab
1378,Volvo FM 420 Euro-4 6x4,"The Volvo FM 420 6x4 Tractor is a powerful and versatile heavy-duty vehicle, designed to meet the demands of long-haul transport, construction, and logistics operations. Equipped with a 12.8-liter, 6-cylinder, BS6-compliant engine, it delivers an impressive 420 HP and 2,000 Nm of torque, ensuring excellent power delivery and fuel efficiency.

With a focus on driver comfort, safety, and reliability, the FM 420 6x4 Tractor combines high performance with a low total cost of ownership, making it the preferred choice for businesses requiring robust and efficient transportation solutions.",No,FM 420 Euro-4 6x4,0.0,Volvo,https://images.91trucks.com/trucks/models/66/1305/volvo-fm-420-euro4-6x4-1912869556.jpg,Truck,₹75.00 Lakh,5585/CAB,Diesel,420 HP,https://www.91trucks.com/trucks/volvo/fm-420-euro4-6x4/5585-cab
1379,Volvo FM 440 6x4,"The Volvo FM 440 6x4 is a high-performance heavy-duty truck engineered for demanding applications in industries such as construction, mining, and long-haul transportation. Powered by a robust 12.8-liter, 6-cylinder, BS6-compliant engine, it delivers an impressive 440 HP and 2200 Nm of torque, ensuring exceptional power and efficiency even under challenging conditions.

Equipped with a durable 6x4 axle configuration and advanced features like Volvo’s I-Shift automated gearbox, the FM 440 offers enhanced drivability and fuel efficiency. Its spacious and ergonomically designed cabin ensures maximum driver comfort during long operations. With a high payload capacity, superior reliability, and low total cost of ownership, the Volvo FM 440 6x4 is a trusted partner for heavy-duty transportation needs.",No,FM 440 6x4,0.0,Volvo,https://images.91trucks.com/trucks/models/66/1306/volvo-fm-440-6x4-995202416.jpg,Truck,₹70.00 Lakh,3885/CAB,Diesel,420 HP,https://www.91trucks.com/trucks/volvo/fm-440-6x4/3885-cab
1380,Volvo FM 380 8x4,"The Volvo FM is a versatile and reliable heavy-duty truck designed for a wide range of applications, including long-haul, distribution, and construction transport. Powered by a BS6-compliant 12.8-liter engine, the Volvo FM delivers excellent performance with power ratings ranging from 330 HP to 460 HP, making it adaptable to various operational needs. With its exceptional durability, modern safety features, and low operating costs, the Volvo FM is an ideal choice for businesses looking for a reliable, high-performance truck across a range of industries. The FM’s durable chassis, advanced suspension system, and ergonomic cabin design provide a comfortable and safe driving experience, with reduced driver fatigue and enhanced visibility.",No,FM 380 8x4,4.2,Volvo,https://images.91trucks.com/trucks/models/66/1286/volvo-volvo-fm-830934125.jpg,Truck,₹84.00 Lakh,Base,Diesel,380 HP,https://www.91trucks.com/trucks/volvo/volvo-fm/base
1381,Volvo FM 420 4X2T LNG,"The Volvo FM 420 4x2 LNG is a high-performance, eco-friendly truck designed for long-haul operations. Powered by a 13L LNG engine producing 420 HP, it offers a balance of power and fuel efficiency while reducing emissions. The aerodynamic cab design enhances fuel economy, and the spacious, driver-focused cabin ensures comfort on long journeys. With advanced safety features, durable build quality, and optimized fuel consumption, the FM 420 4x2 LNG is a reliable and sustainable choice for heavy-duty transportation.",No,FM 420 4X2T LNG,0.0,Volvo,https://images.91trucks.com/trucks/models/66/3054/volvo-fm-420-4x2t-lng-1428306556.webp,Truck,Coming Soon,Base,Liquefied Natural Gas (LNG),420 HP,https://www.91trucks.com/trucks/volvo/fm-420-4x2t-lng/base
1382,Premier Roadstar Tipper,"The Premier Roadstar Tipper Truck is a reliable solution for construction and mining applications. Known for its durable build and excellent load-carrying capabilities, it is designed to transport heavy materials such as sand, gravel, and aggregates efficiently. With its sturdy tipping mechanism, the truck ensures smooth unloading operations, saving time and enhancing productivity. The Roadstar Tipper is suitable for rough terrains and work-intensive environments, providing consistent performance for operators. Its robust chassis and rugged design minimize maintenance requirements, ensuring higher profitability for businesses.",No,Roadstar Tipper,4.7,Premier,https://images.91trucks.com/trucks/models/58/1128/premier-roadstar-tipper-506161621.jpg,Truck,₹4.55 Lakh,Base,Diesel,59 HP,https://www.91trucks.com/trucks/premier/roadstar-tipper/base
1383,Premier Roadstar,"The Premier Roadstar Truck is a versatile light commercial vehicle designed for urban deliveries and small-scale logistics. Its compact build ensures excellent maneuverability in tight city spaces, while its focus on fuel efficiency makes it cost-effective for small businesses. Ideal for transporting goods like FMCG, parcels, and essentials, the Premier Roadstar combines practicality, reliability, and affordability for urban transportation needs.",No,Roadstar,3.5,Premier,https://images.91trucks.com/trucks/models/58/1127/premier-roadstar-1069700573.jpg,Truck,₹3.95 Lakh,Diesel,Diesel,56 HP,https://www.91trucks.com/trucks/premier/roadstar/diesel
1384,Premier Roadstar,"The Premier Roadstar Truck is a versatile light commercial vehicle designed for urban deliveries and small-scale logistics. Its compact build ensures excellent maneuverability in tight city spaces, while its focus on fuel efficiency makes it cost-effective for small businesses. Ideal for transporting goods like FMCG, parcels, and essentials, the Premier Roadstar combines practicality, reliability, and affordability for urban transportation needs.",No,Roadstar,3.5,Premier,https://images.91trucks.com/trucks/models/58/1127/premier-roadstar-1069700573.jpg,Truck,₹3.55 Lakh,CNG,CNG,54 HP,https://www.91trucks.com/trucks/premier/roadstar/cng
